,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
701,Illinois Wesleyan University,Bloomington,IL,1649.0,Priv,Very,0.89,0.713,63298.0,63298.0,0.87,0.34,35077.0,Coed,0.0,0.057,0.063,0.08900000000000001,0.084
702,Immaculata University,Immaculata,PA,1504.0,Priv,Mod,0.75,0.621,45870.0,45870.0,0.6,0.96,48174.0,Coed,0.001,0.158,0.022000000000000002,0.071,0.016
703,Independence University,Salt Lake City,UT,,Proft,Non,,,,,0.6,,14125.0,Coed,,,,,
704,Indiana Institute of Technology,Fort Wayne,IN,7170.0,Priv,Mod,0.6,0.162,36920.0,36920.0,0.69,0.76,41844.0,Coed,0.004,0.363,0.006999999999999999,0.047,0.045
705,Indiana State University,Terre Haute,IN,10951.0,Pub,Mod,0.62,0.257,23616.0,34540.0,0.82,0.63,26833.0,Coed,0.004,0.182,0.012,0.048,0.032
706,Indiana University - Purdue University Fort Wayne,Fort Wayne,IN,12674.0,Pub,Min,0.68,0.059000000000000004,,,0.6,0.5,26506.0,Coed,0.003,0.048,0.025,0.051,0.013999999999999999
707,Indiana University - Purdue University Indianapolis,Indianapolis,IN,21246.0,Pub,Mod,0.716,0.243,23305.0,44314.0,0.72,0.23,27155.0,Coed,0.001,0.096,0.052000000000000005,0.086,0.040999999999999995
708,Indiana University Bloomington,Bloomington,IN,33301.0,Pub,Mod,0.909,0.64,25657.0,51222.0,0.71,0.36,28352.0,Coed,0.001,0.05,0.064,0.071,0.095
709,Indiana University East,Richmond,IN,3379.0,Pub,Mod,0.653,0.255,,,0.71,0.21,22790.0,Coed,0.003,0.053,0.013999999999999999,0.042,0.022000000000000002
710,Indiana University Kokomo,Kokomo,IN,2912.0,Pub,Min,0.602,0.187,,,0.67,0.15,23454.0,Coed,0.004,0.043,0.011000000000000001,0.054000000000000006,0.01
711,Indiana University Northwest,Gary,IN,3534.0,Pub,Min,0.659,0.15,,,0.69,0.11,27466.0,Coed,0.002,0.156,0.032,0.23800000000000002,0.005
712,Indiana University South Bend,South Bend,IN,4707.0,Pub,Mod,0.633,0.113,18477.0,30928.0,0.65,0.15,25293.0,Coed,0.002,0.086,0.018000000000000002,0.12300000000000001,0.032
713,Indiana University Southeast,New Albany,IN,4659.0,Pub,Min,0.591,0.165,16816.0,29872.0,0.64,0.12,21910.0,Coed,0.001,0.066,0.016,0.046,0.006999999999999999
714,Indiana University of Pennsylvania,Indiana,PA,9215.0,Pub,Min,0.705,0.38799999999999996,29278.0,33598.0,0.55,0.56,39284.0,Coed,0.001,0.12300000000000001,0.012,0.047,0.038
715,Indiana Wesleyan University,Marion,IN,2799.0,Priv,Mod,0.8220000000000001,,37760.0,37760.0,0.92,0.96,30355.0,Coed,0.002,0.036000000000000004,0.016,0.039,0.01
716,Institute of American Indian Arts,Santa Fe,NM,607.0,Pub,Not Reported,,,22054.0,22054.0,0.05,0.9,,Coed,0.685,0.003,0.012,0.136,0.005
717,Inter American University of Puerto Rico - Aguadilla Campus,Aguadilla,PR,3667.0,Priv,Mod,,0.111,,,,,,Coed,0.001,0.001,0.0,0.971,
718,Inter American University of Puerto Rico - Arecibo Campus,Arecibo,PR,4547.0,Priv,Mod,0.74,,,,0.02,,,Coed,,,,,
719,Inter American University of Puerto Rico - Barranquitas Campus,Barranquitas,PR,1521.0,Priv,Not Reported,0.69,,,,,,,Coed,0.001,0.0,,0.9990000000000001,0.0
720,Inter American University of Puerto Rico - Bayamon Campus,Bayamón,PR,4188.0,Priv,Not Reported,0.71,0.065,21204.0,21204.0,0.09,0.0,,Coed,0.006,0.003,0.002,0.9590000000000001,
721,Inter American University of Puerto Rico - Fajardo Campus,Fajardo,PR,1769.0,Priv,Mod,0.74,0.04,,,,,,Coed,0.0,0.0,,1.0,0.0
722,Inter American University of Puerto Rico - Guayama Campus,Guayama,PR,1815.0,Priv,Mod,0.71,0.11599999999999999,,,0.08,,,Coed,0.001,0.001,0.001,0.945,
723,Inter American University of Puerto Rico - Metropolitan Campus,San Juan,PR,6168.0,Priv,Mod,0.71,,,,0.01,0.02,,Coed,0.003,0.006999999999999999,0.003,0.963,
724,Inter American University of Puerto Rico - Ponce Campus,Mercedita,PR,4868.0,Priv,Mod,0.76,0.125,,,0.01,,,Coed,0.001,0.0,0.001,0.976,
725,Inter American University of Puerto Rico - San German Campus,San Germán,PR,3787.0,Priv,Mod,0.78,0.135,17557.0,17557.0,0.02,0.01,,Coed,0.002,0.002,,0.968,
726,Interior Designers Institute,Newport Beach,CA,468.0,Proft,Not Reported,,,,,,,,Coed,,,,,
727,International Baptist College,Chandler,AZ,83.0,Priv,Not Reported,,,,,,,,Coed,,,,,
728,International Business College,Fort Wayne,IN,372.0,Proft,Not Reported,,,,,,,,Coed,,,,,
729,International Fine Arts College,Miami,FL,,Proft,Not Reported,,,,,,,,Coed,,,,,
730,Iona College,New Rochelle,NY,3287.0,Priv,Mod,0.75,0.598,59258.0,59258.0,0.15,1.0,32396.0,Coed,0.005,0.107,0.027000000000000003,0.23800000000000002,0.025
731,Iowa State University,Ames,IA,29621.0,Pub,Mod,0.88,0.465,21940.0,37128.0,0.82,0.63,28701.0,Coed,0.002,0.027999999999999997,0.037000000000000005,0.063,0.057999999999999996
732,Iowa Wesleyan College,Mount Pleasant,IA,473.0,Priv,Mod,0.58,0.275,45538.0,45538.0,0.75,1.0,33152.0,Coed,0.009000000000000001,0.064,0.013000000000000001,0.04,0.049
733,Ithaca College,Ithaca,NY,6101.0,Priv,Mod,0.85,0.721,64091.0,64091.0,0.92,0.49,39913.0,Coed,0.001,0.057999999999999996,0.04,0.09,0.019
734,Jackson State University,Jackson,MS,5331.0,Pub,Min,0.5329999999999999,,17498.0,28726.0,0.54,0.39,29864.0,Coed,0.003,0.935,0.002,0.009000000000000001,0.019
735,Jacksonville State University,Jacksonville,AL,7561.0,Pub,Mod,0.78,0.14400000000000002,21557.0,31277.0,0.0,0.62,,Coed,0.006999999999999999,0.188,0.008,0.01,0.024
736,Jacksonville University,Jacksonville,FL,2920.0,Priv,Mod,0.77,0.40399999999999997,56700.0,56700.0,0.89,0.19,,Coed,0.003,0.223,0.033,0.133,0.07200000000000001
737,James Madison University,Harrisonburg,VA,19975.0,Pub,Very,0.902,0.5770000000000001,27120.0,44334.0,0.34,0.05,29189.0,Coed,0.001,0.05,0.048,0.068,0.02
738,Jamestown College,Jamestown,ND,915.0,Priv,Min,0.72,0.406,34814.0,34814.0,0.68,0.38,28338.0,Coed,0.006,0.040999999999999995,0.021,0.078,0.098
739,Jarvis Christian College,Hawkins,TX,,Priv,Min,0.53,0.067,,,0.81,0.21,29296.0,Coed,,,,,
740,Jefferson College of Health Sciences,Roanoke,VA,800.0,Priv,Mod,0.66,0.32799999999999996,45686.0,45686.0,,,,Coed,0.0,0.099,0.025,0.048,0.003
741,John Brown University,Siloam Springs,AR,1972.0,Priv,Mod,0.82,0.589,40774.0,40774.0,0.8,1.0,27732.0,Coed,0.022000000000000002,0.021,0.023,0.061,0.049
742,John Carroll University,University Heights,OH,3026.0,Priv,Mod,0.84,0.7170000000000001,60217.0,60217.0,0.79,0.98,33508.0,Coed,0.001,0.05,0.024,0.036000000000000004,0.024
743,John F. Kennedy University,Pleasant Hill,CA,287.0,Priv,Non,,,,,0.0,,23000.0,Not Reported,,,,,
744,John Jay College of Criminal Justice,New York,NY,12916.0,Pub,Mod,0.773,0.242,,,0.85,0.05,,Coed,0.004,0.20600000000000002,0.125,0.45,0.028999999999999998
745,John Paul the Great Catholic University,Escondido,CA,286.0,Priv,Mod,0.8,0.59,40614.0,40614.0,0.45,0.15,,Coed,0.0,0.022000000000000002,0.036000000000000004,0.267,0.027999999999999997
746,Johns Hopkins University,Baltimore,MD,5374.0,Priv,Most,0.9790000000000001,0.88,75198.0,75198.0,1.0,0.1,25697.0,Coed,0.001,0.079,0.3,0.162,0.096
747,Johnson & Wales University,North Miami,FL,1752.0,Priv,Mod,0.69,0.315,,,0.69,0.91,,Coed,0.002,0.34,0.006,0.255,0.09699999999999999
748,Johnson & Wales University,Providence,RI,8718.0,Priv,Mod,0.777,0.46,,,0.7,0.92,,Coed,0.001,0.126,0.008,0.11800000000000001,0.091
749,Johnson & Wales University,Denver,CO,1356.0,Priv,Mod,0.748,,,,0.74,0.93,,Coed,0.004,0.092,0.016,0.19,0.013999999999999999
750,Johnson & Wales University,Charlotte,NC,2255.0,Priv,Mod,0.737,0.39299999999999996,,,0.68,0.92,,Coed,0.002,0.345,0.008,0.059000000000000004,0.008
751,Johnson C. Smith University,Charlotte,NC,1480.0,Priv,Mod,0.69,0.32299999999999995,32134.0,32134.0,0.55,0.05,,Coed,0.004,0.856,0.004,0.031,0.012
752,Johnson State College,Johnson,VT,1458.0,Pub,Mod,0.64,0.154,24802.0,38122.0,0.85,0.18,31595.0,Coed,,,,,
753,Johnson University,Knoxville,TN,814.0,Priv,Mod,0.784,,27486.0,27486.0,0.63,0.21,24353.0,Coed,0.003,0.031,,0.026000000000000002,0.03
754,Johnson University Florida,Kissimmee,FL,201.0,Priv,Min,0.667,,30578.0,30578.0,0.65,0.19,28906.0,Coed,0.0,0.171,0.01,0.207,0.04
755,Jose Maria Vargas University,Pembroke Pines,FL,,Proft,Not Reported,,,,,,,,Coed,,,,,
756,Judson College,Marion,AL,374.0,Priv,Mod,0.7,0.397,29100.0,29100.0,,,,Not Reported,0.005,0.153,0.008,0.008,0.019
757,Judson University,Elgin,IL,1034.0,Priv,Mod,0.69,0.49,44480.0,44480.0,0.63,1.0,39724.0,Coed,0.0,0.124,0.025,0.217,0.045
758,Juilliard School,New York,NY,585.0,Priv,Most,,0.8240000000000001,66593.0,66593.0,0.8,0.21,24702.0,Coed,0.0,0.092,0.154,0.096,0.23399999999999999
759,Juniata College,Huntingdon,PA,1423.0,Priv,Mod,0.84,0.7390000000000001,62125.0,62125.0,0.87,0.34,31156.0,Coed,0.002,0.035,0.037000000000000005,0.057999999999999996,0.067
760,Kalamazoo College,Kalamazoo,MI,1467.0,Priv,Very,0.22,0.731,63176.0,63176.0,0.94,0.42,32226.0,Coed,0.001,0.081,0.075,0.151,0.059000000000000004
761,Kansas City Art Institute,Kansas City,MO,663.0,Priv,Mod,0.77,,54300.0,54300.0,0.69,0.19,37096.0,Coed,0.004,0.052000000000000005,0.027000000000000003,0.079,0.01
762,Kansas State University,Manhattan,KS,18488.0,Pub,Min,0.843,0.326,24953.0,40457.0,0.81,0.39,28318.0,Coed,0.005,0.035,0.016,0.07400000000000001,0.046
763,Kansas Wesleyan University,Salina,KS,668.0,Priv,Mod,0.58,0.302,43020.0,43020.0,0.62,0.93,34526.0,Coed,0.003,0.133,0.008,0.16699999999999998,0.017
764,Kaplan University,Mason City,IA,,Proft,Not Reported,,,,,,,,Coed,,,,,
765,Kaplan University,Davenport,IA,,Proft,Not Reported,,,,,,,,Coed,,,,,
766,Kaplan University,Urbandale,IA,,Proft,Not Reported,,,,,,,,Coed,,,,,
767,Kaplan University,Cedar Falls,IA,,Proft,Not Reported,,,,,,,,Coed,,,,,
768,Kean University,Union,NJ,11824.0,Pub,Mod,0.72,0.22699999999999998,30678.0,37854.0,0.8,0.28,33407.0,Coed,0.002,0.212,0.059000000000000004,0.308,0.025
769,Keene State College,Keene,NH,3780.0,Pub,Mod,0.7120000000000001,0.529,28528.0,37716.0,0.65,0.83,39687.0,Coed,0.002,0.015,0.016,0.038,0.001
770,Kehilath Yakov Rabbinical Seminary,Ossining,NY,88.0,Priv,Not Reported,,,,,,,,Men,,,,,
771,Kendall College,Chicago,IL,1200.0,Proft,Min,0.54,0.036000000000000004,,,0.56,0.04,,Coed,0.003,0.20199999999999999,0.043,0.19899999999999998,0.193
772,Kennesaw State University,Kennesaw,GA,32274.0,Pub,Mod,0.7859999999999999,0.139,26733.0,40459.0,0.44,0.64,25525.0,Coed,0.002,0.218,0.05,0.10300000000000001,0.017
773,Kent State University,Kent,OH,23178.0,Pub,Mod,0.8009999999999999,0.342,26306.0,35008.0,0.61,0.81,32800.0,Coed,0.002,0.091,0.018000000000000002,0.038,0.049
774,Kentucky Christian University,Grayson,KY,602.0,Priv,Mod,0.73,0.23,,,,,30578.0,Coed,0.002,0.098,0.006999999999999999,0.013000000000000001,0.02
775,Kentucky Mountain Bible College,Jackson,KY,83.0,Priv,Min,0.66,,15830.0,15830.0,0.66,0.88,7370.0,Coed,,,,,
776,Kentucky State University,Frankfort,KY,1757.0,Pub,Not Reported,0.68,,16987.0,27895.0,0.68,0.1,27331.0,Coed,0.005,0.537,0.019,0.163,0.01
777,Kentucky Wesleyan College,Owensboro,KY,785.0,Priv,Mod,0.67,0.315,44614.0,44614.0,,,24150.0,Coed,0.001,0.161,0.011000000000000001,0.013999999999999999,0.0
778,Kenyon College,Gambier,OH,1677.0,Priv,Most,0.93,0.865,74420.0,74420.0,1.0,0.41,26271.0,Coed,0.0,0.036000000000000004,0.036000000000000004,0.063,0.057
779,Kettering College,Kettering,OH,741.0,Priv,Mod,0.78,,20300.0,20300.0,,,,Not Reported,,,,,
780,Kettering University,Flint,MI,1889.0,Priv,Very,0.9309999999999999,0.094,58080.0,58080.0,0.66,,,Coed,0.003,0.03,0.04,0.054000000000000006,0.042
781,Keuka College,Keuka Park,NY,1730.0,Priv,Mod,0.7,0.53,50362.0,50362.0,0.58,1.0,12403.0,Coed,0.005,0.09,0.008,0.047,0.026000000000000002
782,Keystone College,La Plume,PA,1340.0,Priv,Min,0.623,,41770.0,41770.0,0.7,0.06,,Coed,0.003,0.09300000000000001,0.012,0.07400000000000001,0.001
783,King College,Bristol,TN,1579.0,Priv,Mod,0.6920000000000001,0.336,44855.0,44855.0,0.78,0.25,29023.0,Coed,0.003,0.057999999999999996,0.01,0.035,0.027999999999999997
784,King's College,Wilkes-Barre,PA,2269.0,Priv,Mod,0.74,0.5670000000000001,55688.0,55688.0,0.75,0.3,39623.0,Coed,0.002,0.040999999999999995,0.027999999999999997,0.087,0.09
785,Knox College,Galesburg,IL,1333.0,Priv,Very,0.81,0.682,60136.0,60136.0,0.92,0.36,32212.0,Coed,0.0,0.099,0.068,0.17800000000000002,0.168
786,Kutztown University of Pennsylvania,Kutztown,PA,7489.0,Pub,Mod,0.74,0.35100000000000003,25737.0,29595.0,0.38,0.66,40864.0,Coed,0.002,0.075,0.015,0.091,0.009000000000000001
787,Kuyper College,Grand Rapids,MI,160.0,Priv,Mod,0.75,0.379,31896.0,31896.0,0.61,0.08,25555.0,Coed,0.006999999999999999,0.026000000000000002,0.04,0.026000000000000002,0.055999999999999994
788,LIM College,New York,NY,1503.0,Proft,Min,0.75,0.444,52250.0,52250.0,0.38,0.65,40085.0,Not Reported,0.01,0.19399999999999998,0.122,0.12300000000000001,0.013000000000000001
789,LIU Brooklyn,Brooklyn,NY,3945.0,Priv,Min,0.66,0.12300000000000001,56283.0,56283.0,0.63,0.63,46578.0,Coed,0.004,0.226,0.17300000000000001,0.152,0.034
790,LIU Post,Brookville,NY,6316.0,Priv,Min,0.78,0.292,56283.0,56283.0,0.77,0.84,36533.0,Coed,0.002,0.113,0.048,0.157,0.062
791,La Roche College,Pittsburgh,PA,1378.0,Priv,Min,0.68,0.34600000000000003,45004.0,45004.0,0.92,0.79,35357.0,Coed,0.004,0.11199999999999999,0.021,0.04,0.155
792,La Salle University,Philadelphia,PA,3904.0,Priv,Mod,0.74,0.614,49150.0,49150.0,0.73,0.18,37002.0,Coed,0.001,0.203,0.054000000000000006,0.196,0.024
793,La Sierra University,Riverside,CA,1842.0,Priv,Min,0.89,0.214,47851.0,47851.0,,,,Coed,0.004,0.08,0.207,0.526,0.115
794,LaGrange College,LaGrange,GA,877.0,Priv,Mod,0.6,0.42,48860.0,48860.0,0.75,0.93,35094.0,Coed,0.006,0.19699999999999998,0.013000000000000001,0.013999999999999999,0.013999999999999999
795,Lafayette College,Easton,PA,2642.0,Priv,Very,0.93,0.826,74016.0,74016.0,1.0,0.11,26341.0,Coed,0.0,0.057999999999999996,0.046,0.076,0.094
796,Laguna College of Art + Design,Laguna Beach,CA,567.0,Priv,Very,0.97,,,,,,38000.0,Coed,0.005,0.022000000000000002,0.188,0.195,0.023
797,Lake Erie College,Painesville,OH,955.0,Priv,Mod,0.696,0.302,41330.0,41330.0,0.79,0.22,38234.0,Coed,0.006999999999999999,0.14800000000000002,0.008,0.025,0.035
798,Lake Forest College,Lake Forest,IL,1492.0,Priv,Mod,0.83,0.627,62850.0,62850.0,,,,Coed,0.003,0.055,0.057999999999999996,0.156,0.106
799,Lake Superior State University,Sault Sainte Marie,MI,2432.0,Pub,Mod,0.68,0.16899999999999998,25470.0,25470.0,0.61,0.19,28075.0,Coed,0.095,0.024,0.006,0.027000000000000003,0.063
800,Lakeland University,Plymouth,WI,2964.0,Priv,Min,0.81,0.28,,,0.74,0.23,30105.0,Coed,0.01,0.061,0.024,0.047,0.033
801,Lakeview College of Nursing,Danville,IL,236.0,Priv,Mod,,,,,0.0,,,Not Reported,0.0,0.08900000000000001,0.059000000000000004,0.03,0.0
802,Lamar University,Beaumont,TX,8904.0,Pub,Min,0.64,,24858.0,37518.0,,,35651.0,Coed,0.006,0.27399999999999997,0.054000000000000006,0.188,0.013999999999999999
803,Lancaster Bible College,Lancaster,PA,1688.0,Priv,Min,0.81,,38720.0,38720.0,0.85,1.0,33465.0,Coed,0.001,0.247,0.011000000000000001,0.045,0.001
804,Lander University,Greenwood,SC,2969.0,Pub,Mod,0.608,0.22,24500.0,34100.0,0.65,0.45,16450.0,Coed,0.003,0.349,0.006,0.013000000000000001,0.027000000000000003
805,Lane College,Jackson,TN,1427.0,Priv,Min,0.62,0.151,21700.0,21700.0,,0.85,,Coed,0.001,0.8959999999999999,0.002,0.002,0.001
806,Langston University,Langston,OK,2009.0,Pub,Mod,0.47,0.158,20444.0,27794.0,0.48,0.29,39681.0,Coed,0.018000000000000002,0.7959999999999999,0.006999999999999999,0.024,0.006999999999999999
807,Lasell College,Newton,MA,1674.0,Priv,Mod,0.6779999999999999,0.5670000000000001,56500.0,56500.0,0.71,0.12,41476.0,Coed,0.001,0.079,0.025,0.102,0.06
808,Lawrence Technological University,Southfield,MI,2172.0,Priv,Mod,0.807,0.179,51846.0,51846.0,0.71,0.89,32735.0,Coed,0.002,0.08900000000000001,0.032,0.037000000000000005,0.11599999999999999
809,Lawrence University,Appleton,WI,1472.0,Priv,Very,0.85,0.657,62166.0,62166.0,0.95,0.33,31136.0,Coed,0.004,0.059000000000000004,0.059000000000000004,0.109,0.131
810,Le Moyne College,Syracuse,NY,2788.0,Priv,Mod,0.84,0.638,52040.0,52040.0,0.79,0.25,35686.0,Coed,0.003,0.057,0.03,0.054000000000000006,0.011000000000000001
811,LeMoyne-Owen College,Memphis,TN,945.0,Priv,Min,0.43,,23046.0,23046.0,0.54,0.04,28288.0,Coed,0.0,0.995,,0.004,0.01
812,LeTourneau University,Longview,TX,2801.0,Priv,Mod,0.79,0.498,45566.0,45566.0,0.74,0.34,36643.0,Coed,0.006,0.07400000000000001,0.021,0.09,0.025
813,Lebanon Valley College,Annville,PA,1744.0,Priv,Mod,0.8170000000000001,0.687,57110.0,57110.0,0.82,0.2,43880.0,Coed,0.001,0.027999999999999997,0.025,0.055,0.011000000000000001
814,Lee University,Cleveland,TN,4883.0,Priv,Mod,0.79,0.39899999999999997,32500.0,32500.0,0.58,0.41,32039.0,Coed,0.004,0.046,0.009000000000000001,0.016,0.024
815,Lees-McRae College,Banner Elk,NC,966.0,Priv,Min,0.659,0.354,44146.0,44146.0,0.72,0.9,,Coed,0.011000000000000001,0.086,0.006999999999999999,0.071,0.028999999999999998
816,Lehigh University,Bethlehem,PA,5075.0,Priv,Most,0.961,0.765,71465.0,71465.0,0.97,0.09,35109.0,Coed,0.002,0.04,0.091,0.095,0.086
817,Lehman College (City University of New York),Bronx,NY,11671.0,Pub,Mod,0.86,,,,0.76,0.64,4410.0,Coed,0.0,0.306,0.07200000000000001,0.552,0.031
818,Lenoir-Rhyne University,Hickory,NC,1699.0,Priv,Mod,0.73,0.32,52920.0,52920.0,0.77,0.24,30156.0,Coed,0.004,0.12,0.019,0.064,0.032
819,Lesley University,Cambridge,MA,2208.0,Priv,Mod,0.8,0.465,46080.0,46080.0,0.8,0.29,23000.0,Not Reported,0.002,0.078,0.052000000000000005,0.156,0.037000000000000005
820,Lewis & Clark College,Portland,OR,2087.0,Priv,Very,0.815,0.679,68890.0,68890.0,0.84,0.47,32379.0,Coed,0.006,0.028999999999999998,0.061,0.129,0.076
821,Lewis University,Romeoville,IL,4506.0,Priv,Mod,0.8,0.479,47980.0,47980.0,0.92,0.33,35284.0,Coed,0.002,0.053,0.045,0.2,0.015
822,Lewis-Clark State College,Lewiston,ID,3633.0,Pub,Min,,0.084,14198.0,26816.0,0.76,0.63,27370.0,Coed,0.031,0.012,0.013000000000000001,0.057999999999999996,0.032
823,Liberty University,Lynchburg,VA,13560.0,Priv,Min,0.8490000000000001,0.401,42886.0,42886.0,0.55,0.34,22836.0,Coed,0.004,0.046,0.023,0.052000000000000005,0.042
824,Life Pacific College,San Dimas,CA,514.0,Priv,Min,0.77,0.313,,,,,,Coed,,,,,
825,Life University,Marietta,GA,898.0,Priv,Min,0.62,0.033,29901.0,29901.0,0.27,0.66,45000.0,Coed,0.011000000000000001,0.259,0.03,0.249,0.021
826,Limestone College,Gaffney,SC,2279.0,Priv,Min,0.52,0.22399999999999998,40304.0,40304.0,0.56,0.11,30562.0,Coed,0.006999999999999999,0.456,0.006,0.038,0.037000000000000005
827,Lincoln Christian University,Lincoln,IL,415.0,Priv,Mod,0.82,,25404.0,25404.0,0.57,0.22,26654.0,Coed,0.0,0.068,0.01,0.01,0.046
828,Lincoln Memorial University,Harrogate,TN,1919.0,Priv,Mod,0.73,0.373,34650.0,34650.0,0.87,0.15,18038.0,Coed,0.01,0.053,0.01,0.002,
829,Lincoln University,Oakland,CA,177.0,Priv,Min,,,,,,,,Coed,0.0,0.131,0.429,0.11900000000000001,0.523
830,Lincoln University,Lincoln University,PA,2002.0,Pub,Min,0.6809999999999999,0.302,25854.0,31224.0,0.37,0.81,40605.0,Coed,0.003,0.867,0.001,0.032,0.033
831,Lincoln University,Jefferson City,MO,2512.0,Pub,Non,0.53,0.069,20447.0,27249.0,0.59,0.42,30827.0,Coed,0.004,0.585,0.006999999999999999,0.025,0.022000000000000002
832,Lindenwood University,St. Charles,MO,6529.0,Priv,Mod,0.7,0.32899999999999996,31300.0,31300.0,0.79,0.22,33611.0,Coed,0.003,0.14800000000000002,0.015,0.053,0.11800000000000001
833,Lindsey Wilson College,Columbia,KY,2068.0,Priv,Min,0.568,0.2,40478.0,40478.0,,,28870.0,Coed,0.002,0.08,0.005,0.006999999999999999,
834,Linfield College,McMinnville,OR,1376.0,Priv,Mod,0.79,0.551,59452.0,59452.0,0.85,0.91,34792.0,Coed,0.009000000000000001,0.022000000000000002,0.061,0.182,0.044000000000000004
835,Lipscomb University,Nashville,TN,2938.0,Priv,Mod,0.8140000000000001,0.541,51454.0,51454.0,0.67,1.0,32369.0,Coed,0.001,0.07,0.032,0.078,0.034
836,Livingstone College,Salisbury,NC,1175.0,Priv,Min,0.5,,24750.0,24750.0,,,,Coed,0.005,0.9109999999999999,0.001,0.009000000000000001,0.003
837,Lock Haven University of Pennsylvania,Lock Haven,PA,3067.0,Pub,Mod,0.65,0.377,27545.0,37119.0,0.87,0.21,36662.0,Coed,0.006,0.085,0.015,0.037000000000000005,0.008
838,Logan University,Chesterfield,MO,126.0,Priv,Not Reported,,,,,0.5,,,Coed,0.0,0.0,0.008,0.032,0.008
839,Loma Linda University,Loma Linda,CA,1232.0,Priv,Mod,,,,,0.0,,28245.0,Coed,,,,,
840,Longwood University,Farmville,VA,4386.0,Pub,Mod,0.8,0.483,28956.0,44916.0,0.71,0.58,29904.0,Coed,0.003,0.098,0.015,0.053,0.017
841,Loras College,Dubuque,IA,1393.0,Priv,Mod,0.81,0.598,46754.0,46754.0,0.84,0.28,30864.0,Coed,0.001,0.031,0.008,0.08199999999999999,0.015
842,Louisiana College,Pineville,LA,1004.0,Priv,Mod,0.65,0.175,28624.0,28624.0,0.71,0.38,25885.0,Coed,0.008,0.244,0.015,0.038,0.023
843,Louisiana State University,Baton Rouge,LA,25361.0,Pub,Mod,0.8370000000000001,0.413,32962.0,49639.0,0.65,0.22,26821.0,Coed,0.004,0.128,0.047,0.068,0.019
844,Louisiana State University Alexandria,Alexandria,LA,3277.0,Pub,Mod,0.556,0.215,23091.0,30083.0,,,,Coed,0.07,0.177,0.016,0.023,0.027999999999999997
845,Louisiana State University Health Sciences Center,New Orleans,LA,921.0,Pub,Not Reported,,,19437.0,26219.0,,,,Coed,0.004,0.10099999999999999,0.05,0.062,0.001
846,Louisiana State University Shreveport,Shreveport,LA,2776.0,Pub,Mod,0.65,0.145,,,,0.77,,Coed,0.006,0.213,0.017,0.043,0.019
847,Louisiana Tech University,Ruston,LA,11281.0,Pub,Mod,0.81,0.34299999999999997,21267.0,30180.0,0.79,0.44,23659.0,Coed,0.004,0.142,0.013000000000000001,0.04,0.023
848,Lourdes University,Sylvania,OH,1125.0,Priv,Mod,0.72,0.12300000000000001,37036.0,37036.0,,0.75,,Coed,0.004,0.091,0.005,0.091,0.009000000000000001
849,Loyola Marymount University,Los Angeles,CA,6700.0,Priv,Very,0.9,0.7559999999999999,71981.0,71981.0,0.69,0.48,32262.0,Coed,0.001,0.079,0.109,0.243,0.10300000000000001
850,Loyola University Chicago,Chicago,IL,11919.0,Priv,Mod,0.851,0.667,63573.0,63573.0,0.84,0.41,35509.0,Coed,0.001,0.057,0.134,0.17300000000000001,0.047
851,Loyola University Maryland,Baltimore,MD,4104.0,Priv,Mod,0.87,0.764,66565.0,66565.0,0.88,0.75,,Coed,0.001,0.054000000000000006,0.038,0.09699999999999999,0.01
852,Loyola University New Orleans,New Orleans,LA,2982.0,Priv,Mod,0.85,0.517,55666.0,55666.0,0.79,0.3,31341.0,Coed,0.005,0.171,0.036000000000000004,0.188,0.023
