,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
642,Montana State University,Bozeman,MT,14400.0,Pub,Mod,0.76,0.24,22960.0,41196.0,0.77,0.18,27764.0,Coed,0.016,0.006999999999999999,0.011000000000000001,0.04,0.033
643,Montana State University - Billings,Billings,MT,4021.0,Pub,Min,0.57,0.11199999999999999,20087.0,33280.0,0.74,0.12,26780.0,Coed,0.044000000000000004,0.012,0.012,0.057,0.019
644,Montana State University - Northern,Havre,MT,1208.0,Pub,Mod,0.58,0.129,41820.71224165342,46243.2507936508,0.59,0.03,21365.0,Coed,0.132,0.009000000000000001,0.013999999999999999,0.016,0.01
645,Montana Tech of the University of Montana,Butte,MT,2428.0,Pub,Mod,0.76,0.4394890688259114,22774.0,37937.0,0.65,0.25,22444.0,Coed,0.025,0.01,0.006,0.021,0.1
646,Montclair State University,Montclair,NJ,16988.0,Pub,Mod,0.8,0.423,33267.0,41227.0,0.46,0.09,25597.0,Coed,0.001,0.136,0.066,0.297,0.02
647,Montreat College,Montreat,NC,808.0,Priv,Mod,0.59,0.25,39750.0,39750.0,0.67,0.1,21802.0,Coed,0.013999999999999999,0.165,0.019,0.035,0.046
648,Moravian College,Bethlehem,PA,2033.0,Priv,Mod,0.8240000000000001,0.591,62876.0,62876.0,0.74,0.25,35521.0,Coed,0.002,0.048,0.018000000000000002,0.11199999999999999,0.06
649,Morehead State University,Morehead,KY,9665.0,Pub,Min,0.723,0.271,22832.0,27418.0,0.65,0.93,29023.0,Coed,0.002,0.032,0.006999999999999999,0.019,0.02
650,Morehouse College,Atlanta,GA,2202.0,Priv,Mod,0.84,0.415,48500.0,48500.0,0.7155396825396817,0.0,31833.0,Men,0.002,0.953,0.001,0.006,0.013999999999999999
651,Morningside College,Sioux City,IA,1268.0,Priv,Mod,0.71,0.447,46660.0,46660.0,0.77,0.99,36449.0,Coed,0.006,0.023,0.013000000000000001,0.073,0.053
652,Morris College,Sumter,SC,746.0,Priv,Non,0.55,0.064,19915.0,19915.0,0.85,0.11,17125.0,Coed,0.001,0.9790000000000001,0.001,0.006999999999999999,0.0
653,Mount Carmel College of Nursing,Columbus,OH,873.0,Priv,Mod,0.64,0.5489999999999999,26317.0,26317.0,0.34,0.03,34996.0,Not Reported,0.003,0.11,0.025,0.018000000000000002,0.0
654,Mount Holyoke College,South Hadley,MA,2210.0,Priv,Very,0.91,0.807,73078.0,73078.0,1.0,0.26,25538.0,Women,0.002,0.073,0.136,0.095,0.27399999999999997
655,Mount Marty College,Yankton,SD,862.0,Priv,Min,0.71,0.409,41898.0,41898.0,0.89,0.17,38026.0,Coed,0.027999999999999997,0.022000000000000002,0.013000000000000001,0.078,0.017
656,Mount Mary University,Milwaukee,WI,735.0,Priv,Mod,0.79,0.21899999999999997,46202.0,46202.0,0.75,0.07,27854.0,Not Reported,0.001,0.177,0.085,0.204,0.013999999999999999
657,Mount Mercy University,Cedar Rapids,IA,1518.0,Priv,Mod,0.73,0.45,48877.0,48877.0,0.79,0.15,25739.0,Coed,0.016,0.069,0.025,0.012,0.04
658,Mount St. Mary College,Newburgh,NY,2005.0,Priv,Mod,0.85,0.44799999999999995,51486.0,51486.0,0.77,0.33,29500.0,Coed,0.006999999999999999,0.071,0.024,0.17300000000000001,0.006999999999999999
659,Mount St. Mary's University,Los Angeles,CA,2601.0,Priv,Mod,0.76,0.519,63510.0,63510.0,0.67,0.09,30120.0,Not Reported,0.002,0.065,0.155,0.64,0.001
660,Mount St. Mary's University,Emmitsburg,MD,1817.0,Priv,Mod,0.76,0.5770000000000001,54425.0,54425.0,0.78,0.35,40355.0,Coed,0.005,0.17,0.031,0.10800000000000001,0.006999999999999999
661,Mount Vernon Nazarene University,Mount Vernon,OH,1828.0,Priv,Mod,0.79,0.5760000000000001,44388.0,44388.0,0.72,0.7,22778.0,Coed,0.001,0.027000000000000003,0.006999999999999999,0.024,0.003
662,Muhlenberg College,Allentown,PA,2408.0,Priv,Very,0.902,0.8440000000000001,70105.0,70105.0,0.87,0.39,32963.0,Coed,0.0,0.036000000000000004,0.034,0.073,0.033
663,Multnomah University,Portland,OR,417.0,Priv,Mod,0.633,0.38799999999999996,41010.0,41010.0,0.51,0.09,21020.0,Coed,0.006999999999999999,0.031,0.024,0.085,0.0
664,Murray State University,Murray,KY,8148.0,Pub,Mod,0.7929999999999999,0.4394890688259114,23472.0,38928.0,0.44,0.3,28277.0,Coed,0.002,0.059000000000000004,0.008,0.022000000000000002,0.027999999999999997
665,Muskingum University,New Concord,OH,1616.0,Priv,Mod,0.757,0.36200000000000004,43390.0,43390.0,0.78,0.19,38012.0,Coed,0.003,0.051,0.006999999999999999,0.022000000000000002,0.036000000000000004
666,Naropa University,Boulder,CO,397.0,Priv,Mod,0.58,0.231,49524.0,49524.0,0.68,0.07,38199.0,Coed,0.003,0.01,0.016,0.109,0.025
667,National Louis University,Chicago,IL,1885.0,Priv,Mod,0.68,0.25,41820.71224165342,46243.2507936508,0.53,0.22,29900.0,Coed,0.002,0.292,0.017,0.473,0.006
668,Nazareth College,Rochester,NY,2269.0,Priv,Mod,0.7677559478127401,0.4394890688259114,49646.0,49646.0,0.85,0.59,42412.0,Coed,0.002,0.055,0.031,0.057999999999999996,0.015
669,Nebraska Christian College,Papillion,NE,145.0,Priv,Not Reported,0.625,0.4394890688259114,33737.0,33737.0,0.31,0.41,16843.0,Coed,0.013999999999999999,0.087,0.013999999999999999,0.138,0.0
670,Nebraska Methodist College,Omaha,NE,775.0,Priv,Mod,0.81,0.33299999999999996,32116.0,32116.0,0.51,0.34,33768.0,Coed,0.003,0.037000000000000005,0.026000000000000002,0.057,0.001
671,Nebraska Wesleyan University,Lincoln,NE,1816.0,Priv,Mod,0.78,0.598,46644.0,46644.0,0.73,0.31,31715.0,Coed,0.002,0.026000000000000002,0.019,0.066,0.021
672,Neumann University,Aston,PA,2085.0,Priv,Min,0.77,0.379,47990.0,47990.0,0.72,0.18,45011.0,Coed,0.001,0.247,0.013000000000000001,0.057999999999999996,0.012
673,New College of Florida,Sarasota,FL,808.0,Pub,Very,0.76,0.525,41820.71224165342,46243.2507936508,0.97,0.53,17466.0,Coed,0.0,0.032,0.034,0.177,0.021
674,New England College,Henniker,NH,1840.0,Priv,Min,0.58,0.27699999999999997,55840.0,55840.0,0.64,0.17,37747.0,Coed,0.006,0.252,0.021,0.086,0.039
675,New England Conservatory of Music,Boston,MA,409.0,Priv,Very,0.86,0.657,71460.0,71460.0,0.47,0.55,31986.0,Coed,0.0,0.040999999999999995,0.156,0.052000000000000005,0.337
676,New Jersey City University,Jersey City,NJ,6237.0,Pub,Mod,0.73,0.4394890688259114,32896.0,42702.0,0.52,0.35,28538.0,Coed,0.004,0.23399999999999999,0.08800000000000001,0.40700000000000003,0.011000000000000001
677,New Jersey Institute of Technology,Newark,NJ,8532.0,Pub,Mod,0.88,0.29100000000000004,38574.0,54286.0,0.57,0.69,42099.0,Coed,0.001,0.081,0.231,0.22699999999999998,0.051
678,New Mexico Highlands University,Las Vegas,NM,2181.0,Pub,Min,0.527,0.10300000000000001,19516.0,23828.0,0.57,0.23,18767.0,Coed,0.08800000000000001,0.054000000000000006,0.012,0.609,0.046
679,New Mexico Institute of Mining and Technology,Socorro,NM,1471.0,Pub,Mod,0.741,0.204,24688.0,40056.0,0.81,0.84,26817.0,Coed,0.043,0.018000000000000002,0.037000000000000005,0.308,0.021
680,New Mexico State University,Las Cruces,NM,11713.0,Pub,Mod,0.74,0.17800000000000002,22446.0,38435.0,0.77,0.3,20354.0,Coed,0.022000000000000002,0.028999999999999998,0.013999999999999999,0.62,0.045
681,New York University,New York,NY,26733.0,Priv,Very,0.94,0.765,76602.0,76602.0,0.65,0.05,29923.0,Coed,0.002,0.079,0.242,0.171,0.195
682,Newberry College,Newberry,SC,1181.0,Priv,Mod,0.65,0.28,40802.0,40802.0,0.71,0.24,22380.0,Coed,0.005,0.262,0.006999999999999999,0.038,0.048
683,Newman University,Wichita,KS,1198.0,Priv,Min,0.8009999999999999,0.406,42740.0,42740.0,0.73,0.27,32133.0,Coed,0.011000000000000001,0.062,0.057999999999999996,0.166,0.075
684,Niagara University,Niagara University,NY,2994.0,Priv,Mod,0.8340000000000001,0.605,49860.0,49860.0,0.82,0.73,34484.0,Coed,0.006,0.055,0.017,0.05,0.127
685,Nicholls State University,Thibodaux,LA,5695.0,Pub,Non,0.67,0.17,23318.0,24411.0,0.66,0.26,29789.73867313916,Coed,0.02,0.201,0.012,0.033,0.025
686,Nichols College,Dudley,MA,1322.0,Priv,Min,0.74,0.518,53565.0,53565.0,0.9,0.21,34873.0,Coed,0.002,0.071,0.016,0.085,0.024
687,North Carolina A&T State University,Greensboro,NC,10341.0,Pub,Mod,0.7859999999999999,0.172,18397.0,31997.0,0.61,0.35,34379.0,Coed,0.003,0.83,0.008,0.04,0.012
688,North Carolina Central University,Durham,NC,6355.0,Pub,Min,0.77,0.16,19113.0,31820.0,0.6,0.09,44228.0,Coed,0.004,0.789,0.01,0.055999999999999994,0.002
689,North Carolina State University,Raleigh,NC,25199.0,Pub,Very,0.938,0.5429999999999999,24259.0,44378.0,0.73,0.11,24053.0,Coed,0.004,0.057999999999999996,0.077,0.059000000000000004,0.036000000000000004
690,North Carolina Wesleyan College,Rocky Mount,NC,2093.0,Priv,Mod,0.6,0.23,42600.0,42600.0,0.75,0.47,7269.0,Coed,0.012,0.444,0.008,0.036000000000000004,0.046
691,North Central College,Naperville,IL,2769.0,Priv,Mod,0.79,0.61,54774.0,54774.0,0.83,0.34,38267.0,Coed,0.002,0.04,0.031,0.154,0.026000000000000002
692,North Dakota State University,Fargo,ND,11984.0,Pub,Mod,0.7909999999999999,0.322,22832.0,26970.0,0.38,0.32,29789.73867313916,Coed,0.006999999999999999,0.03,0.015,0.023,0.018000000000000002
693,North Greenville University,Tigerville,SC,2363.0,Priv,Min,0.71,0.413,31360.0,31360.0,0.7155396825396817,1.0,29789.73867313916,Coed,0.005,0.081,0.011000000000000001,0.03,0.001
694,Northeastern Illinois University,Chicago,IL,7665.0,Pub,Min,0.552,0.038,32395.0,44518.0,0.21,0.02,16220.0,Coed,0.002,0.114,0.1,0.401,0.049
695,Northeastern State University,Tahlequah,OK,6741.0,Pub,Mod,0.643,0.11699999999999999,17762.0,26162.0,0.97,0.28,19652.0,Coed,0.187,0.04,0.022000000000000002,0.06,0.023
696,Northeastern University,Boston,MA,18269.0,Priv,Very,0.97,0.4394890688259114,73236.0,73236.0,1.0,0.51,29789.73867313916,Coed,0.001,0.045,0.161,0.095,0.184
697,Northern Arizona University,Flagstaff,AZ,27086.0,Pub,Mod,0.758,0.40299999999999997,28150.0,42770.0,0.66,0.81,23685.0,Coed,0.026000000000000002,0.035,0.023,0.25,0.044000000000000004
698,Northern Illinois University,De Kalb,IL,12788.0,Pub,Mod,0.73,0.24,27622.0,37087.0,0.61,0.16,33912.0,Coed,0.001,0.16899999999999998,0.057999999999999996,0.19399999999999998,0.022000000000000002
699,Northern Kentucky University,Highland Heights,KY,11933.0,Pub,Min,0.674,0.21899999999999997,23354.0,33002.0,0.74,0.91,26502.0,Coed,0.002,0.067,0.013999999999999999,0.034,0.027999999999999997
700,Northern Michigan University,Marquette,MI,7018.0,Pub,Mod,0.7759999999999999,0.27399999999999997,25340.0,30962.0,0.64,0.61,30459.0,Coed,0.015,0.022000000000000002,0.006,0.034,0.011000000000000001
701,Northern State University,Aberdeen,SD,3051.0,Pub,Min,0.75,0.267,23075.0,26146.0,0.74,0.22,29968.0,Coed,0.027000000000000003,0.024,0.024,0.044000000000000004,0.04
702,Northland College,Ashland,WI,635.0,Priv,Mod,0.73,0.555,48809.0,48809.0,0.79,0.25,31106.0,Coed,0.026000000000000002,0.027999999999999997,0.013999999999999999,0.052000000000000005,0.038
703,Northwest Christian University,Eugene,OR,593.0,Priv,Min,0.71,0.435,44410.0,44410.0,0.83,0.27,28617.0,Coed,0.018000000000000002,0.049,0.035,0.066,0.011000000000000001
704,Northwest Missouri State University,Maryville,MO,5654.0,Pub,Mod,0.78,0.488,23379.0,30606.0,0.72,0.43,36117.0,Coed,0.003,0.057999999999999996,0.009000000000000001,0.042,0.032
705,Northwest Nazarene University,Nampa,ID,1530.0,Priv,Mod,0.76,0.45799999999999996,41040.0,41040.0,0.26,0.98,33518.0,Coed,0.005,0.018000000000000002,0.021,0.07400000000000001,0.036000000000000004
706,Northwest University,Kirkland,WA,1871.0,Priv,Mod,0.8,0.52,43440.0,43440.0,0.73,0.22,24930.0,Coed,0.018000000000000002,0.057999999999999996,0.075,0.099,0.008
707,Northwestern College,Orange City,IA,1049.0,Priv,Mod,0.77,0.574,78599.0,78599.0,0.96,0.98,32164.0,Coed,0.002,0.013000000000000001,0.013999999999999999,0.045,0.034
708,Northwestern State University of Louisiana,Natchitoches,LA,9452.0,Pub,Mod,0.75,0.228,19312.0,30100.0,0.76,0.25,27750.0,Coed,0.016,0.289,0.01,0.061,0.013999999999999999
709,Northwestern University,Evanston,IL,8231.0,Priv,Most,0.98,0.818,78599.0,78599.0,0.7155396825396817,0.4180911233307144,19718.0,Coed,0.001,0.063,0.19399999999999998,0.139,0.095
710,Northwood University,Midland,MI,1244.0,Priv,Mod,0.78,0.534,38870.0,38870.0,0.61,0.5,31992.0,Coed,0.001,0.062,0.005,0.046,0.059000000000000004
711,Norwich University,Northfield,VT,2649.0,Priv,Mod,0.7340000000000001,0.49700000000000005,55848.0,55848.0,0.77,0.31,32498.0,Coed,0.005,0.036000000000000004,0.028999999999999998,0.068,0.018000000000000002
712,Notre Dame de Namur University,Belmont,CA,937.0,Priv,Mod,0.68,0.4394890688259114,58564.0,58564.0,0.65,0.15,27403.0,Coed,0.002,0.061,0.141,0.462,0.061
713,Nova Southeastern University,Fort Lauderdale,FL,4497.0,Priv,Mod,0.79,0.408,50450.0,50450.0,0.88,0.26,31438.0,Coed,0.002,0.158,0.107,0.29100000000000004,0.062
714,Nyack College,Nyack,NY,1398.0,Priv,Min,0.5920000000000001,0.309,41215.0,41215.0,0.7155396825396817,0.4180911233307144,28926.0,Coed,0.008,0.315,0.091,0.311,0.062
715,O'More College of Design,Nashville,TN,148.0,Priv,Mod,0.83,0.368,48170.0,48170.0,0.75,0.15,31773.0,Coed,0.006999999999999999,0.062,0.040999999999999995,0.040999999999999995,0.013999999999999999
716,Oakland City University,Oakland City,IN,1231.0,Priv,Min,0.62,0.423,41093.0,41093.0,0.91,0.4180911233307144,29789.73867313916,Coed,0.006,0.077,0.002,0.04,0.034
717,Oakland University,Rochester,MI,15901.0,Pub,Mod,0.7659999999999999,0.191,26994.0,38358.0,0.78,0.5,26968.0,Coed,0.003,0.07200000000000001,0.051,0.037000000000000005,0.022000000000000002
718,Oberlin College,Oberlin,OH,2827.0,Priv,Very,0.9129999999999999,0.752,75602.0,75602.0,1.0,0.81,27523.0,Coed,0.0,0.059000000000000004,0.045,0.086,0.102
719,Occidental College,Los Angeles,CA,2055.0,Priv,Very,0.91,0.797,76600.0,76600.0,1.0,0.46,32055.0,Coed,0.001,0.052000000000000005,0.147,0.14800000000000002,0.068
720,Oglethorpe University,Atlanta,GA,1264.0,Priv,Very,0.8,0.397,56930.0,56930.0,0.79,0.3,32739.0,Coed,0.009000000000000001,0.263,0.057999999999999996,0.121,0.08800000000000001
721,Ohio Christian University,Circleville,OH,4213.0,Priv,Min,0.7677559478127401,0.4394890688259114,33260.0,33260.0,0.5,0.96,30000.0,Coed,0.003,0.26899999999999996,0.005,0.023,0.003
722,Ohio Dominican University,Columbus,OH,1188.0,Priv,Mod,0.65,0.39799999999999996,46092.0,46092.0,0.92,0.8,13500.0,Coed,0.006999999999999999,0.266,0.013000000000000001,0.045,0.024
723,Ohio Northern University,Ada,OH,2312.0,Priv,Mod,0.82,0.55,49392.0,49392.0,0.26,0.12,39221.0,Coed,0.001,0.043,0.017,0.01,0.03
724,Ohio State University,Columbus,OH,46820.0,Pub,Very,0.945,0.589,27986.0,48963.0,0.72,0.31,27453.0,Coed,0.001,0.068,0.078,0.048,0.086
725,Ohio University,Athens,OH,22275.0,Pub,Mod,0.815,0.45299999999999996,28820.0,38614.0,0.56,0.11,27993.0,Coed,0.002,0.057,0.013999999999999999,0.033,0.016
726,Ohio Valley University,Vienna,WV,403.0,Priv,Min,0.45,0.17800000000000002,29730.0,29730.0,0.53,0.25,8949.0,Coed,0.003,0.126,0.008,0.065,0.11699999999999999
727,Ohio Wesleyan University,Delaware,OH,1565.0,Priv,Very,0.782,0.623,64010.0,64010.0,0.76,0.3,33814.0,Coed,0.001,0.10800000000000001,0.035,0.059000000000000004,0.05
728,Oklahoma Baptist University,Shawnee,OK,1870.0,Priv,Mod,0.78,0.47100000000000003,43072.0,43072.0,0.84,1.0,24451.0,Coed,0.048,0.053,0.013999999999999999,0.021,0.035
729,Oklahoma Christian University,Oklahoma City,OK,1905.0,Priv,Mod,0.752,0.395,37900.0,37900.0,0.54,0.89,30395.0,Coed,0.019,0.055999999999999994,0.009000000000000001,0.07200000000000001,0.049
730,Oklahoma City University,Oklahoma City,OK,1692.0,Priv,Mod,0.82,0.494,46390.0,46390.0,0.68,0.34,25760.0,Coed,0.025,0.055999999999999994,0.023,0.105,0.11
731,Oklahoma State University,Stillwater,OK,20574.0,Pub,Mod,0.818,0.387,24015.0,39535.0,0.77,0.31,24701.0,Coed,0.045,0.045,0.02,0.083,0.036000000000000004
732,Old Dominion University,Norfolk,VA,19372.0,Pub,Mod,0.79,0.27,28156.0,48316.0,0.42,0.42,33545.0,Coed,0.003,0.319,0.05,0.09,0.013999999999999999
733,Olivet College,Olivet,MI,1045.0,Priv,Min,0.67,0.358,38792.0,38792.0,0.8,0.28,26872.0,Coed,0.003,0.165,0.005,0.049,0.011000000000000001
734,Olivet Nazarene University,Bourbonnais,IL,3371.0,Priv,Mod,0.78,0.547,49070.0,49070.0,0.85,1.0,32205.0,Coed,0.002,0.086,0.027000000000000003,0.076,0.01
735,Oral Roberts University,Tulsa,OK,3381.0,Priv,Mod,0.84,0.47,42660.0,42660.0,0.9,0.43,32745.0,Coed,0.03,0.147,0.026000000000000002,0.145,0.09699999999999999
736,Oregon Institute of Technology,Klamath Falls,OR,5384.0,Pub,Mod,0.795,0.179,20843.0,39997.0,0.38,0.43,29685.0,Coed,0.01,0.019,0.081,0.111,0.022000000000000002
737,Oregon State University,Corvallis,OR,25838.0,Pub,Mod,0.848,0.33299999999999996,28193.0,47168.0,0.71,0.28,28482.0,Coed,0.006,0.013999999999999999,0.086,0.105,0.071
738,Otis College of Art and Design,Los Angeles,CA,1032.0,Priv,Mod,0.81,0.48200000000000004,41820.71224165342,46243.2507936508,0.58,0.43,33694.0,Coed,0.006999999999999999,0.042,0.39799999999999996,0.163,0.185
739,Otterbein University,Westerville,OH,2480.0,Priv,Mod,0.807,0.4394890688259114,48120.0,48120.0,0.71,0.27,29789.73867313916,Coed,0.003,0.066,0.022000000000000002,0.027999999999999997,0.019
740,Ouachita Baptist University,Arkadelphia,AR,1660.0,Priv,Mod,0.83,0.584,40200.0,40200.0,0.82,0.5,22983.0,Coed,0.006,0.081,0.005,0.054000000000000006,0.021
741,Our Lady of the Lake University,San Antonio,TX,1342.0,Priv,Mod,0.61,0.261,42942.0,42942.0,0.87,0.42,34224.0,Coed,0.005,0.083,0.006,0.772,0.015
742,Pace University,New York,NY,8960.0,Priv,Mod,0.794,0.39,66499.0,66499.0,0.72,0.35,36113.0,Coed,0.003,0.11800000000000001,0.08800000000000001,0.13699999999999998,0.10099999999999999
743,"Pace University, Westchester Campus",Pleasantville,NY,2630.0,Priv,Mod,0.8490000000000001,0.484,64874.0,64874.0,0.82,0.28,36302.0,Coed,0.004,0.13699999999999998,0.052000000000000005,0.15,0.019
744,Pacific Lutheran University,Tacoma,WA,2769.0,Priv,Mod,0.83,0.578,58258.0,58258.0,0.9,0.8,29789.73867313916,Coed,0.006,0.042,0.114,0.11900000000000001,0.031
745,Pacific Northwest College of Art,Portland,OR,405.0,Priv,Non,0.61,0.185,47736.0,47736.0,0.57,0.44,22155.0,Coed,0.013000000000000001,0.018000000000000002,0.040999999999999995,0.054000000000000006,0.02
746,Pacific Union College,Angwin,CA,1550.0,Priv,Mod,0.76,0.4394890688259114,29370.0,29370.0,0.65,0.43,40263.0,Coed,0.003,0.091,0.21899999999999997,0.293,0.032
747,Pacific University,Forest Grove,OR,1924.0,Priv,Mod,0.773,0.64,62156.0,62156.0,0.8,0.97,35373.0,Coed,0.006,0.017,0.149,0.129,0.016
748,Paine College,Augusta,GA,502.0,Priv,Min,0.35,0.4394890688259114,26782.0,26782.0,0.58,0.04,2304.0,Coed,0.006,0.7879999999999999,0.002,0.022000000000000002,0.024
749,Palm Beach Atlantic University,West Palm Beach,FL,2855.0,Priv,Mod,0.75,0.45,46206.0,46206.0,0.68,0.36,27441.0,Coed,0.002,0.092,0.025,0.166,0.045
750,Parsons The New School for Design,New York,NY,4291.0,Priv,Mod,0.88,0.579,41820.71224165342,46243.2507936508,0.56,0.7,34108.0,Coed,0.003,0.071,0.22899999999999998,0.172,0.439
751,Patrick Henry College,Purcellville,VA,277.0,Priv,Mod,0.83,0.638,25939.0,25939.0,0.64,0.91,78345.0,Coed,0.0,0.003,0.022000000000000002,0.036000000000000004,0.047220956719817846
752,Peabody Conservatory of Johns Hopkins University,Baltimore,MD,269.0,Priv,Very,0.87,0.6990000000000001,41820.71224165342,46243.2507936508,0.17,0.56,30737.0,Coed,0.018000000000000002,0.064,0.327,0.05,0.182
753,Penn State Abington,Abington,PA,3888.0,Pub,Very,0.8290000000000001,0.268,34910.0,44098.0,0.54,0.59,33043.0,Coed,0.001,0.145,0.174,0.12,0.10300000000000001
754,Penn State Altoona,Altoona,PA,3482.0,Pub,Very,0.8220000000000001,0.44299999999999995,33098.0,41600.0,0.66,0.64,41964.0,Coed,0.001,0.061,0.034,0.059000000000000004,0.075
755,Penn State Beaver,Monaca,PA,655.0,Pub,Mod,0.7559999999999999,0.295,31602.0,39236.0,0.62,0.82,35519.0,Coed,0.002,0.083,0.037000000000000005,0.05,0.038
756,Penn State Berks,Reading,PA,2719.0,Pub,Very,0.778,0.38,34914.0,44624.0,0.59,0.59,39502.0,Coed,0.001,0.081,0.048,0.131,0.040999999999999995
757,Penn State Brandywine,Media,PA,1438.0,Pub,Mod,0.7390000000000001,0.195,33690.0,42680.0,0.57,0.72,33661.0,Coed,0.003,0.172,0.131,0.066,0.024
758,"Penn State Erie, The Behrend College",Erie,PA,4345.0,Pub,Very,0.84,0.466,33098.0,41600.0,0.66,0.58,43039.0,Coed,0.001,0.033,0.038,0.035,0.09300000000000001
759,Penn State Greater Allegheny,McKeesport,PA,497.0,Pub,Mod,0.726,0.23600000000000002,31848.0,40440.0,0.64,0.83,33929.0,Coed,0.0,0.192,0.063,0.044000000000000004,0.028999999999999998
760,Penn State Harrisburg,Middletown,PA,4286.0,Pub,Very,0.877,0.38299999999999995,35584.0,45294.0,0.62,0.58,39995.0,Coed,0.002,0.11,0.114,0.078,0.154
761,Penn State Hazleton,Hazleton,PA,755.0,Pub,Mod,0.8290000000000001,0.28300000000000003,32614.0,41604.0,0.64,0.8,39262.0,Coed,0.001,0.09300000000000001,0.033,0.168,0.003
762,Penn State Lehigh Valley,Center Valley,PA,900.0,Pub,Mod,0.8079999999999999,0.332,41820.71224165342,46243.2507936508,0.48,0.7,35805.0,Coed,0.002,0.066,0.096,0.152,0.027000000000000003
763,Penn State Mont Alto,Mont Alto,PA,917.0,Pub,Mod,0.828,0.4394890688259114,31848.0,40440.0,0.66,0.77,44034.0,Coed,0.0,0.052000000000000005,0.027999999999999997,0.079,0.005
764,Penn State New Kensington,New Kensington,PA,595.0,Pub,Mod,0.78,0.322,41820.71224165342,46243.2507936508,0.62,0.61,32552.0,Coed,0.0,0.033,0.011000000000000001,0.026000000000000002,0.003
765,Penn State Schuylkill,Schuylkill Haven,PA,732.0,Pub,Mod,0.826,0.185,27870.0,36860.0,0.67,0.99,33153.0,Coed,0.001,0.138,0.026000000000000002,0.078,0.009000000000000001
766,Penn State Shenango,Sharon,PA,490.0,Pub,Mod,0.5479999999999999,0.22,41820.71224165342,46243.2507936508,0.66,0.93,32950.0,Coed,0.0,0.09,0.009000000000000001,0.028999999999999998,0.0
767,Penn State University Park,University Park,PA,40835.0,Pub,Very,0.9309999999999999,0.667,36344.0,51572.0,0.64,0.33,38695.0,Coed,0.001,0.049,0.071,0.07400000000000001,0.11599999999999999
768,Penn State Wilkes-Barre,Lehman,PA,456.0,Pub,Mod,0.8079999999999999,0.363,41820.71224165342,46243.2507936508,0.61,0.9,37663.0,Coed,0.003,0.06,0.015,0.045,0.003
769,Penn State Worthington Scranton,Dunmore,PA,1029.0,Pub,Mod,0.768,0.162,41820.71224165342,46243.2507936508,0.55,0.71,36396.0,Coed,0.0,0.039,0.071,0.075,0.006
770,Penn State York,York,PA,967.0,Pub,Mod,0.7709999999999999,0.33799999999999997,41820.71224165342,46243.2507936508,0.55,0.57,41140.0,Coed,0.0,0.075,0.075,0.083,0.198
771,Pennsylvania College of Technology,Williamsport,PA,5382.0,Pub,Non,0.75,0.364,30735.0,38085.0,0.22,0.4180911233307144,7218.0,Coed,0.002,0.034,0.013000000000000001,0.037000000000000005,0.006
772,Pepperdine University,Malibu,CA,3627.0,Priv,Very,0.91,0.7290000000000001,75312.0,75312.0,0.74,0.27,31410.0,Coed,0.004,0.055999999999999994,0.11900000000000001,0.156,0.128
773,Pfeiffer University,Misenheimer,NC,813.0,Priv,Mod,0.61,0.4394890688259114,46218.0,46218.0,0.77,0.18,29789.73867313916,Coed,0.005,0.24,0.013999999999999999,0.069,0.02
774,Philander Smith College,Little Rock,AR,765.0,Priv,Min,0.63,0.22,25955.0,25955.0,0.51,0.05,46965.0,Coed,0.0,0.9490000000000001,0.005,0.015,0.028999999999999998
775,Piedmont College,Demorest,GA,1262.0,Priv,Mod,0.61,0.337,41650.0,41650.0,0.75,0.28,30780.0,Coed,0.004,0.109,0.011000000000000001,0.062,0.008
776,Piedmont International University,Winston-Salem,NC,197.0,Priv,Non,0.58,0.225,21535.0,21535.0,0.4,0.09,29789.73867313916,Coed,0.0,0.10800000000000001,0.005,0.015,0.01
777,Pine Manor College,Chestnut Hill,MA,419.0,Priv,Mod,0.59,0.4394890688259114,45706.0,45706.0,0.79,0.09,34970.0,Coed,0.02,0.406,0.032,0.247,0.401
778,Pitzer College,Claremont,CA,1106.0,Priv,Very,0.9079999999999999,0.774,76350.0,76350.0,1.0,0.04,17848.0,Coed,0.003,0.064,0.11900000000000001,0.156,0.124
779,Plymouth State University,Plymouth,NH,4125.0,Pub,Mod,0.7,0.431,28750.0,37420.0,0.58,0.48,36932.0,Coed,0.005,0.023,0.019,0.013000000000000001,0.018000000000000002
780,Point Loma Nazarene University,San Diego,CA,3196.0,Priv,Mod,0.848,0.705,53290.0,53290.0,0.69,0.3,34653.0,Coed,0.004,0.019,0.083,0.26899999999999996,0.01
781,Point Park University,Pittsburgh,PA,3281.0,Priv,Mod,0.78,0.488,48510.0,48510.0,0.76,0.17,27924.0,Coed,0.003,0.152,0.02,0.022000000000000002,0.04
782,Pomona College,Claremont,CA,1704.0,Priv,Most,0.978,0.92,75080.0,75080.0,1.0,0.4180911233307144,17303.0,Coed,0.005,0.105,0.166,0.182,0.115
783,Portland State University,Portland,OR,20967.0,Pub,Mod,0.74,0.191,24515.0,43347.0,0.57,0.03,26867.0,Coed,0.012,0.04,0.10099999999999999,0.161,0.057
